"PlayerID","GameID","Name","minutes","Team","is_starter","matchup","description","Date"
"039c8562-2293-48d3-b5f0-df57737b6d63","6777ee86-b91b-4a2e-83ab-951172054284","Alexandre Sarr",21.87,"WAS",1,"WAS v BOS","L 102 - 122",2024-10-24
"04bf8bef-ebe3-48e6-88d1-4d62099d1a70","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Jaden Hardy",19.67,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"056e25ab-8a5e-4ba2-8135-1bdbfc2ee01a","6777ee86-b91b-4a2e-83ab-951172054284","Bilal Coulibaly",29.83,"WAS",1,"WAS v BOS","L 102 - 122",2024-10-24
"060b535a-0d36-4b87-8996-d2763d0128b1","6777ee86-b91b-4a2e-83ab-951172054284","Jaylen Brown",30.3,"BOS",1,"WAS v BOS","W 122 - 102",2024-10-24
"09cd44bb-de72-49c0-8ae8-91b3fe4a967c","6777ee86-b91b-4a2e-83ab-951172054284","Corey Kispert",24.08,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"0be86c08-953a-48c9-978e-4eef09745c91","6777ee86-b91b-4a2e-83ab-951172054284","Justin Champagnie",3.9,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"106b76d1-8e5b-40e2-bf67-9a5953d3bb4b","2fbac97a-4883-45a6-b4ab-6eccad107119","Peyton Watson",14.78,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"11d82c8c-cddb-4ad9-aac9-c5b18afa1034","6777ee86-b91b-4a2e-83ab-951172054284","Jared Butler",8.8,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"1268d6af-53d3-44dd-af1b-8e8fd6c65a79","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Domantas Sabonis",38.17,"SAC",1,"SAC v MIN","L 115 - 117",2024-10-24
"1536aaa9-6ca4-41db-a280-7dcf0fb00099","2fbac97a-4883-45a6-b4ab-6eccad107119","Shai Gilgeous-Alexander",36.2,"OKC",1,"DEN v OKC","W 102 - 87",2024-10-24
"1fa43027-7680-4575-a754-03827a6205c8","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Jaden McDaniels",27.48,"MIN",1,"SAC v MIN","W 117 - 115",2024-10-24
"27802dfd-6099-4fe3-8dad-d8cd4514c99a","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Rudy Gobert",34.62,"MIN",1,"SAC v MIN","W 117 - 115",2024-10-24
"2863b653-985f-4622-b827-9e9435cc51da","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Naji Marshall",21.22,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"301b3e12-dba3-4fa2-8e93-fc44a0142b77","6777ee86-b91b-4a2e-83ab-951172054284","Jrue Holiday",22.75,"BOS",1,"WAS v BOS","W 122 - 102",2024-10-24
"32e97651-f54a-4987-bd0b-cf4977e71c3c","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","De'Aaron Fox",37.15,"SAC",1,"SAC v MIN","L 115 - 117",2024-10-24
"37ca07bf-7755-40ea-a80c-eb7e8122df9d","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Julian Champagnie",27.32,"SAS",1,"DAL v SAS","L 109 - 120",2024-10-24
"383e2e47-67ab-4c7d-8c4d-6446cbd42454","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Keegan Murray",43,"SAC",1,"SAC v MIN","L 115 - 117",2024-10-24
"38e12644-772b-4b67-8ef4-5b9e0fc33696","2fbac97a-4883-45a6-b4ab-6eccad107119","Nikola Jokić",35.2,"DEN",1,"DEN v OKC","L 87 - 102",2024-10-24
"3f8a3f67-9b48-42bc-ad93-9ef00c0f6106","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Joe Ingles",5.05,"MIN",0,"SAC v MIN","W 117 - 115",2024-10-24
"400c3352-0a01-4aac-8540-69eee386c148","2fbac97a-4883-45a6-b4ab-6eccad107119","Isaiah Joe",20.42,"OKC",1,"DEN v OKC","W 102 - 87",2024-10-24
"47999958-1ff1-489a-9216-c4479b085379","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Mike Conley",27.35,"MIN",1,"SAC v MIN","W 117 - 115",2024-10-24
"4bac73d7-95a2-4284-a135-3d3f2d4dbac2","6777ee86-b91b-4a2e-83ab-951172054284","Neemias Queta",13.63,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"4cca7066-12d0-46d6-bc36-8b1366d4221a","2fbac97a-4883-45a6-b4ab-6eccad107119","Cason Wallace",23.03,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"4e055a72-8a21-4376-a9c0-fb56843c6659","6777ee86-b91b-4a2e-83ab-951172054284","Xavier Tillman",15.43,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"4f95f8d4-8cc8-4567-b9e7-8786ba94e510","2fbac97a-4883-45a6-b4ab-6eccad107119","Jalen Pickett",1.63,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"5b46fc35-f279-42cf-ad9b-148368357c6b","2fbac97a-4883-45a6-b4ab-6eccad107119","Ajay Mitchell",6.85,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"5b7fca26-1de7-4764-b815-8f8122a2a50c","2fbac97a-4883-45a6-b4ab-6eccad107119","Alex Caruso",19.1,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"5bf8c190-d05b-495a-88cb-d106772dccf9","2fbac97a-4883-45a6-b4ab-6eccad107119","Vlatko Čančar",1.63,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"6172f545-3a97-4ce9-8a70-bf1b2f2219e6","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Zach Collins",13.55,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"61c884a2-74c7-47de-89b9-afa2de069c87","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Trey Lyles",10.75,"SAC",0,"SAC v MIN","L 115 - 117",2024-10-24
"65e6104f-ff66-4b05-9bb4-0ddffe0a5031","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","P.J. Washington",26.32,"DAL",1,"DAL v SAS","W 120 - 109",2024-10-24
"677a0253-6232-45d2-ba19-8a6a8209e23c","6777ee86-b91b-4a2e-83ab-951172054284","Derrick White",29.27,"BOS",1,"WAS v BOS","W 122 - 102",2024-10-24
"6858e185-c1bb-4288-811f-eb4538a3e5f7","2fbac97a-4883-45a6-b4ab-6eccad107119","Julian Strawther",17.27,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"69341c17-5288-4f6a-8c33-ec23b011ab56","2fbac97a-4883-45a6-b4ab-6eccad107119","Dillon Jones",1.18,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"6f58a217-48f7-4f20-a327-9e92381b3149","2fbac97a-4883-45a6-b4ab-6eccad107119","Jamal Murray",38.45,"DEN",1,"DEN v OKC","L 87 - 102",2024-10-24
"7517ed7e-b0db-4d88-85ee-4e51b3b98f35","6777ee86-b91b-4a2e-83ab-951172054284","Kyshawn George",20.28,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"76283a39-d404-492c-9494-ad60616d1608","6777ee86-b91b-4a2e-83ab-951172054284","Luke Kornet",16.22,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"7cd3d7f6-096f-4d76-8e56-6d21ae4ebd24","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","DeMar DeRozan",42.53,"SAC",1,"SAC v MIN","L 115 - 117",2024-10-24
"816ad672-b51e-4cdb-987e-7e566588c55d","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Quentin Grimes",14.98,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"8240caff-e712-4798-a632-e99fd3e04142","6777ee86-b91b-4a2e-83ab-951172054284","Jordan Poole",32.48,"WAS",1,"WAS v BOS","L 102 - 122",2024-10-24
"8248c4ba-a648-471f-a557-4a827d95ba81","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Kevin Huerter",19.6,"SAC",1,"SAC v MIN","L 115 - 117",2024-10-24
"8265dee8-af1f-4915-8b74-39fc55016488","2fbac97a-4883-45a6-b4ab-6eccad107119","Jalen Williams",33.72,"OKC",1,"DEN v OKC","W 102 - 87",2024-10-24
"834745c1-ca84-411d-82fd-6d62bd8afac5","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Keon Ellis",11.2,"SAC",0,"SAC v MIN","L 115 - 117",2024-10-24
"8870c64d-5cd9-4442-9408-03c7ee48de66","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Alex Len",5.68,"SAC",0,"SAC v MIN","L 115 - 117",2024-10-24
"894d750a-63bf-4687-898e-d3592f7bd7b5","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Dwight Powell",1.7,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"89f992aa-7156-4c8a-8e33-26997f9d9094","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Luka Dončić",36.28,"DAL",1,"DAL v SAS","W 120 - 109",2024-10-24
"8e1fbaf1-d915-496c-935f-bec3155e6358","2fbac97a-4883-45a6-b4ab-6eccad107119","Russell Westbrook",21.27,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"91ebb7f8-ecf3-45e9-ae28-e2a33275de48","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Stephon Castle",18.45,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"970408f1-da88-4c98-9c98-cc8038b4ac55","6777ee86-b91b-4a2e-83ab-951172054284","Al Horford",20.08,"BOS",1,"WAS v BOS","W 122 - 102",2024-10-24
"9d3112f7-81fb-4abb-bdb4-c5729e50e4fe","2fbac97a-4883-45a6-b4ab-6eccad107119","Ousmane Dieng",13.25,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"9e134752-3fb7-4673-8572-85bf80c73b4f","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Keldon Johnson",24.78,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"9f4df789-befa-4413-ab9b-7833d78a4faf","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Malaki Branham",5.98,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"9f68ef71-8bca-4c07-819f-64d3302266f1","2fbac97a-4883-45a6-b4ab-6eccad107119","Alex Ducas",1.18,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"a3a27fc5-06d4-4ef0-9406-bddedcbd5118","2fbac97a-4883-45a6-b4ab-6eccad107119","Dario Šarić",11.03,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"a41d709e-440b-42d2-a523-3e58acf72910","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Donte DiVincenzo",26.65,"MIN",0,"SAC v MIN","W 117 - 115",2024-10-24
"a541e93d-ce1b-441c-9d7b-9bc3a04a764d","2fbac97a-4883-45a6-b4ab-6eccad107119","Aaron Gordon",32.55,"DEN",1,"DEN v OKC","L 87 - 102",2024-10-24
"a835ac46-4915-4891-90b3-57b3816f4d50","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Anthony Edwards",39.2,"MIN",1,"SAC v MIN","W 117 - 115",2024-10-24
"a9a3c405-687c-4934-a468-27c89afc47de","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Dereck Lively II",27.77,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"aae6ca57-6d30-4d3f-89c1-cc6b5955b821","2fbac97a-4883-45a6-b4ab-6eccad107119","Luguentz Dort",28.58,"OKC",1,"DEN v OKC","W 102 - 87",2024-10-24
"ab394411-36d9-468a-a83e-1d7e1081a48a","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Klay Thompson",26.08,"DAL",1,"DAL v SAS","W 120 - 109",2024-10-24
"ab4afb95-a283-4d25-8cf7-77b81ce4ae8c","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Harrison Barnes",29.18,"SAS",1,"DAL v SAS","L 109 - 120",2024-10-24
"ab92cd36-00fd-418c-8d84-1cbfaf7a08d3","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Spencer Dinwiddie",2.95,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"ad5cf64b-cc8f-438b-a587-f83fc84f05f7","2fbac97a-4883-45a6-b4ab-6eccad107119","Hunter Tyson",1.63,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"af3eb49b-1886-47a7-9f9b-2aab9c2ca640","2fbac97a-4883-45a6-b4ab-6eccad107119","Zeke Nnaji",1.63,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"b0706f91-4c08-4424-91fb-0582473d7653","2fbac97a-4883-45a6-b4ab-6eccad107119","Trey Alexander",1.63,"DEN",0,"DEN v OKC","L 87 - 102",2024-10-24
"b41ad886-c0a4-47ac-ab9c-81a9ee304451","6777ee86-b91b-4a2e-83ab-951172054284","Carlton Carrington",25.88,"WAS",1,"WAS v BOS","L 102 - 122",2024-10-24
"b54e9d4d-67f7-4ce1-b3fd-66cdce4678be","6777ee86-b91b-4a2e-83ab-951172054284","JD Davison",8.07,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"b614ea71-e189-4582-ae7a-497978b28446","6777ee86-b91b-4a2e-83ab-951172054284","Payton Pritchard",27.95,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"b93dee02-6f14-46ad-af9a-70dff378a9f4","2fbac97a-4883-45a6-b4ab-6eccad107119","Christian Braun",29.12,"DEN",1,"DEN v OKC","L 87 - 102",2024-10-24
"ba05741c-f9f3-47e3-bc12-fbb0abf3ce8a","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Daniel Gafford",18.53,"DAL",1,"DAL v SAS","W 120 - 109",2024-10-24
"bd4e0300-48f6-4563-94ed-d519edb3bc7e","6777ee86-b91b-4a2e-83ab-951172054284","Jonas Valančiūnas",20.22,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"c02296d5-86b0-4968-a3a1-602d17e232c6","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Nickeil Alexander-Walker",18.32,"MIN",0,"SAC v MIN","W 117 - 115",2024-10-24
"c2e20d69-13e7-487a-b5ad-c4023e9e2496","6777ee86-b91b-4a2e-83ab-951172054284","Jordan Walsh",10.13,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"c59b069d-11cd-4781-b709-d4b5c142542b","6777ee86-b91b-4a2e-83ab-951172054284","Johnny Davis",4.13,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"c8a52554-3a7d-4b99-aac5-46cc3282d58e","2fbac97a-4883-45a6-b4ab-6eccad107119","Chet Holmgren",35.78,"OKC",1,"DEN v OKC","W 102 - 87",2024-10-24
"c8fa625d-aac5-4aa8-81a7-21f4d31cd4d4","6777ee86-b91b-4a2e-83ab-951172054284","Jayson Tatum",28.65,"BOS",1,"WAS v BOS","W 122 - 102",2024-10-24
"cab11bf0-8224-474f-9a0e-0c9a4ab0f666","2fbac97a-4883-45a6-b4ab-6eccad107119","Michael Porter Jr.",32.18,"DEN",1,"DEN v OKC","L 87 - 102",2024-10-24
"ce6db2ca-1398-4d76-8ae2-2f6609ff0ec6","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Blake Wesley",8.87,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"d11164b8-dabd-441e-aae0-f7f070d8ed63","6777ee86-b91b-4a2e-83ab-951172054284","Baylor Scheierman",8.07,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"d1c92adf-6629-4e95-a3c5-30a6ab0c8ed7","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Doug McDermott",5.53,"SAC",0,"SAC v MIN","L 115 - 117",2024-10-24
"d250ea84-ba3c-41ef-b98b-80a58c4bcb90","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Jeremy Sochan",27.03,"SAS",1,"DAL v SAS","L 109 - 120",2024-10-24
"d3e1054c-6ef7-4de6-91e4-786c07ba6fd8","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Chris Paul",28.77,"SAS",1,"DAL v SAS","L 109 - 120",2024-10-24
"d70010de-4fbd-4562-bafd-80e3bc784913","6777ee86-b91b-4a2e-83ab-951172054284","Anthony Gill",3.18,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"d7c29b53-6681-4f43-9e72-18a86497b8f8","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Malik Monk",26.4,"SAC",0,"SAC v MIN","L 115 - 117",2024-10-24
"d8275514-760f-4325-a304-865368dc04ac","6777ee86-b91b-4a2e-83ab-951172054284","Marvin Bagley III",9.62,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"dd01fac7-8aba-4618-8dbb-6ad4b7c14992","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Naz Reid",26.53,"MIN",0,"SAC v MIN","W 117 - 115",2024-10-24
"deac88db-0352-4110-a488-2420223e3f50","6777ee86-b91b-4a2e-83ab-951172054284","Kyle Kuzma",27.65,"WAS",1,"WAS v BOS","L 102 - 122",2024-10-24
"dfaedb0f-9c25-49bb-bb57-e440117c222a","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Olivier-Maxence Prosper",1.7,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"e1def722-5493-4939-a4a2-33aeb814f74b","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Kyrie Irving",27.4,"DAL",1,"DAL v SAS","W 120 - 109",2024-10-24
"e66e8107-b68e-4c94-9830-a32599de8135","d1ed9cfc-e3b1-4e77-82d2-9f9bf17ea629","Julius Randle",34.82,"MIN",1,"SAC v MIN","W 117 - 115",2024-10-24
"e697ac9d-5eb1-4400-93ee-a54294fef0c5","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Sandro Mamukelashvili",5.98,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"ea614d9c-baa7-4acd-a23f-eb3204dfba2b","2fbac97a-4883-45a6-b4ab-6eccad107119","Adam Flagler",1.18,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"ece7841b-464a-48f8-a7cb-4f16ba3d72c6","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Maxi Kleber",15.4,"DAL",0,"DAL v SAS","W 120 - 109",2024-10-24
"f416649a-1a08-4fc0-9656-7bb6f29e6bce","2fbac97a-4883-45a6-b4ab-6eccad107119","Aaron Wiggins",19.52,"OKC",0,"DEN v OKC","W 102 - 87",2024-10-24
"f78ab21a-98ad-47d8-a5fa-09f972378676","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Charles Bassey",5.98,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"fa4b5be5-3352-4cc2-87c5-31b87cec8057","6777ee86-b91b-4a2e-83ab-951172054284","Patrick Baldwin Jr.",8.07,"WAS",0,"WAS v BOS","L 102 - 122",2024-10-24
"fb47223b-9a64-4aa0-8096-6fcc22a48fe2","6777ee86-b91b-4a2e-83ab-951172054284","Drew Peterson",3.9,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"fc089717-b332-4918-a654-680b37f2b2d4","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Victor Wembanyama",28.47,"SAS",1,"DAL v SAS","L 109 - 120",2024-10-24
"fd4266d1-7f40-42ea-b5a6-6ae25a54cf44","6777ee86-b91b-4a2e-83ab-951172054284","Jaden Springer",5.55,"BOS",0,"WAS v BOS","W 122 - 102",2024-10-24
"ff8ebbf1-afcc-45d0-ac42-5921bb0ce0c5","2bcaf6dc-2a31-4ee3-83a1-635a7cd780df","Tre Jones",15.63,"SAS",0,"DAL v SAS","L 109 - 120",2024-10-24
"00061063-1b35-473b-a645-48e721c954d6","4009229c-ea66-452a-b0ec-4b27b06c5443","Miles Bridges",30.5,"CHA",1,"CHA v ATL","L 120 - 125",2024-10-25
"00176c75-b4c2-40b4-be2c-27bb3bf2f38c","7423203d-d1c0-4ebc-9c3e-089d9133ae1a","Jamison Battle",14.73,"TOR",0,"TOR v PHI","W 115 - 107",2024-10-25
"02830f82-81d4-457d-94d8-f275b58c4710","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Ty Jerome",15.83,"CLE",0,"CLE v DET","W 113 - 101",2024-10-25
"030b770f-0549-44a3-a4df-7fa7a4d9b69a","7423203d-d1c0-4ebc-9c3e-089d9133ae1a","Adem Bona",0.83,"PHI",0,"TOR v PHI","L 107 - 115",2024-10-25
"036a4ed5-97a0-4346-93f6-33eb6cdb47e4","70f8d944-b271-4f62-a819-eec037429ec6","James Johnson",3.75,"IND",0,"IND v NYK","L 98 - 123",2024-10-25
"0456b57a-adc7-4630-a065-3c045e76cd4f","70f8d944-b271-4f62-a819-eec037429ec6","T.J. McConnell",16.2,"IND",0,"IND v NYK","L 98 - 123",2024-10-25
"0706fa16-6fd8-4748-8c5c-a21fc01e73b9","7423203d-d1c0-4ebc-9c3e-089d9133ae1a","Jared McCain",3.93,"PHI",0,"TOR v PHI","L 107 - 115",2024-10-25
"071ba715-435b-4fb9-ba04-60082b9deeb3","75c03ffd-a34b-441f-9e4c-d331108ec4d4","Patty Mills",18.18,"UTA",0,"UTA v GSW","L 86 - 127",2024-10-25
"092a43e1-3ce2-48fe-986a-95a43389476a","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Isaac Okoro",17.98,"CLE",0,"CLE v DET","W 113 - 101",2024-10-25
"09fadaad-875f-41a0-b231-ed70ed4d0d21","8bc2da5e-84ae-4a6c-8234-56ee7d96349e","Royce O'Neale",27.93,"PHX",0,"PHX v LAL","L 116 - 123",2024-10-25
"0a749bfb-9f7f-42b6-aadb-dd11634aa2d6","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Jaden Ivey",29.27,"DET",1,"CLE v DET","L 101 - 113",2024-10-25
"0a8e3926-18ab-4c7c-9ba0-0f4903167fc0","70f8d944-b271-4f62-a819-eec037429ec6","Tyrese Haliburton",25.85,"IND",1,"IND v NYK","L 98 - 123",2024-10-25
"0aa6919d-273c-4db7-9c3b-5cd2c506dd04","ab952527-c390-4a29-8b33-c62f9438438d","Cameron Johnson",35.42,"BKN",1,"BKN v ORL","L 101 - 116",2024-10-25
"0c28389e-312a-4d75-a086-edc181f86b42","75c03ffd-a34b-441f-9e4c-d331108ec4d4","Draymond Green",19.83,"GSW",1,"UTA v GSW","W 127 - 86",2024-10-25
"0c985567-8417-47bd-97de-1323eea6a4dc","ab952527-c390-4a29-8b33-c62f9438438d","Ziaire Williams",18.68,"BKN",0,"BKN v ORL","L 101 - 116",2024-10-25
"0d36a8a7-3bc8-43dd-b28b-f64cf0b9b9f1","8bc2da5e-84ae-4a6c-8234-56ee7d96349e","Rui Hachimura",39.02,"LAL",1,"PHX v LAL","W 123 - 116",2024-10-25
"0dcd4690-76ef-4298-8a72-cd0655e53ac2","4009229c-ea66-452a-b0ec-4b27b06c5443","Nick Richards",30.03,"CHA",1,"CHA v ATL","L 120 - 125",2024-10-25
"10e81c0a-aed1-4890-a58a-2a37609cbc02","8bc2da5e-84ae-4a6c-8234-56ee7d96349e","Austin Reaves",36.65,"LAL",1,"PHX v LAL","W 123 - 116",2024-10-25
"10f241f5-4e4d-4bc1-8410-1ad7f75f3090","87901894-af78-482b-9fe0-a40e74328c8d","Patrick Williams",36.08,"CHI",1,"CHI v MIL","W 133 - 122",2024-10-25
"1296fc63-f356-4ccc-8985-c2b9d6f2e978","75c03ffd-a34b-441f-9e4c-d331108ec4d4","Kyle Filipowski",3.73,"UTA",0,"UTA v GSW","L 86 - 127",2024-10-25
"159b8369-a2f7-4ef6-84bf-43ef750509b4","7423203d-d1c0-4ebc-9c3e-089d9133ae1a","Ochai Agbaji",26.22,"TOR",1,"TOR v PHI","W 115 - 107",2024-10-25
"15fa149a-514d-421f-b086-724505d97ec6","4009229c-ea66-452a-b0ec-4b27b06c5443","Cody Martin",23.22,"CHA",1,"CHA v ATL","L 120 - 125",2024-10-25
"16208df5-6bc0-4b08-beab-63aa29964942","75c03ffd-a34b-441f-9e4c-d331108ec4d4","Kevon Looney",13.42,"GSW",0,"UTA v GSW","W 127 - 86",2024-10-25
"1704c0b4-b644-414e-8c91-f15f5dca7c31","ace28099-dfc1-4d2a-b91c-439ef873b8b6","Scoot Henderson",28.52,"POR",0,"POR v NOP","L 103 - 105",2024-10-25
"17935e32-d78e-4bdd-a10c-8ba994c49206","8bc2da5e-84ae-4a6c-8234-56ee7d96349e","Bradley Beal",35.43,"PHX",1,"PHX v LAL","L 116 - 123",2024-10-25
"182ccaf5-ff12-4bed-a3e7-33fdd8661bf3","456db5d6-1be2-4700-bc64-af22c02cf8ef","Amen Thompson",24.1,"HOU",0,"HOU v MEM","W 128 - 108",2024-10-25
"19cb3558-760d-49e8-8687-2fc18042cd0e","456db5d6-1be2-4700-bc64-af22c02cf8ef","Dillon Brooks",31.22,"HOU",1,"HOU v MEM","W 128 - 108",2024-10-25
"1aa13769-3e4a-40d8-9a31-c332756a93f3","75c03ffd-a34b-441f-9e4c-d331108ec4d4","Collin Sexton",20.57,"UTA",1,"UTA v GSW","L 86 - 127",2024-10-25
"1cd77125-3f82-4227-b809-20e02a1a5ef4","75c03ffd-a34b-441f-9e4c-d331108ec4d4","Stephen Curry",27.42,"GSW",1,"UTA v GSW","W 127 - 86",2024-10-25
"1d48c196-346c-4f84-bbb9-6419ed50a642","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Isaiah Stewart",11.45,"DET",0,"CLE v DET","L 101 - 113",2024-10-25
"1dc42b2d-eb0a-4258-b0b4-acda13e312b5","ab952527-c390-4a29-8b33-c62f9438438d","Cam Thomas",35.07,"BKN",1,"BKN v ORL","L 101 - 116",2024-10-25
"1dd5cc98-d6ba-4958-b5ff-8f5a64c1a61a","70f8d944-b271-4f62-a819-eec037429ec6","Tyler Kolek",3.75,"NYK",0,"IND v NYK","W 123 - 98",2024-10-25
"1dd67fcd-6f38-4540-8eb3-c36834f1f0a6","70f8d944-b271-4f62-a819-eec037429ec6","Karl-Anthony Towns",32.3,"NYK",1,"IND v NYK","W 123 - 98",2024-10-25
"1f492821-83bd-4d00-b97c-972a7dad6712","87901894-af78-482b-9fe0-a40e74328c8d","Ayo Dosunmu",27.6,"CHI",0,"CHI v MIL","W 133 - 122",2024-10-25
"1fb87a48-2407-4811-80b6-ab34a119331a","87901894-af78-482b-9fe0-a40e74328c8d","Tyler Smith",1.82,"MIL",0,"CHI v MIL","L 122 - 133",2024-10-25
"201f1574-fe31-4731-a799-e1b7e280cbdf","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Tobias Harris",34.67,"DET",1,"CLE v DET","L 101 - 113",2024-10-25
"2247700a-1c16-478b-839c-ea469f67907d","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Tim Hardaway Jr.",23.18,"DET",1,"CLE v DET","L 101 - 113",2024-10-25
"23e688b2-add8-4c1c-9ce1-02914779b457","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Sam Merrill",15.8,"CLE",0,"CLE v DET","W 113 - 101",2024-10-25
"249d8588-dda7-4323-ae57-43ab5cab2f14","456db5d6-1be2-4700-bc64-af22c02cf8ef","Jalen Green",31.75,"HOU",1,"HOU v MEM","W 128 - 108",2024-10-25
"25b6efd0-ae86-4dcf-931b-f557d1ae5448","f5ffca9a-0a40-4d17-aacc-7d92c171bb2a","Dean Wade",26.78,"CLE",1,"CLE v DET","W 113 - 101",2024-10-25
